Country,Search_Keywords,Search_Location,Job_Title,Job_Detail_Link,Company_Name,Short_Description,Location,Post_Time,Rating
US,data,,Data Scientist,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4eoBlI4EFrmor2FYZMP3muM0nRjYAZLzFKYXmo4SL0x8DAT-BLEEFbVVyYbL6cvlqkR6rxLrQP14Tc2mihL1Qwu497kEVaTNyZnu-DFpZ6aTpyk_geenpO9mpvdnT-EhO0O1hT9Zlmk3B0ldQw0VlImIGXjCxttx2t3z2nvH5BHAOWJEsByvRbY36AQ75oWKqJua5A053St7WresyGNBT5yoZl23uFs-q024C-yjjlUe8z5bkQ2In5Q95GDYdtBEwHvnTWWT0uTsJGBuWYF12r_C88oRPbrrG-wyfJvaZVkLRSVSnitGvTN2iPoZwzN_dv8CNZ41NccpCF5F6WSBMy0ZslzYV0Whi1w16I1N_zz4W1ZFCeOdAn2jEZEIrDMNDjijCX0wUWphh50WmHjggvYiUkkj4jZfkvZIg0wHelosIbPIjvV7TaFWCzRENeHy_ZQsW8vc5F6gdWQPCQ-noeJLGTRDRsECZbIf6U1bovN65V0irbxm_81rJKlePsOstNfyOlig32mUGTDDKNekrEDmSN3yHuTNvUR5c5ZQ_7JkAB7ISR0pVXh2b88KbZbONg6Zn6GupY4iwz0smPJzD1A4pKx1cemtCLr11Vt4HKGnfUSoudw2Rb9mWA-yqglilr21eFQ3U8PINPf4FRMVCb7nnq33QrpMUaVrEzCagHg0sQL_05h_3VCkf0zGiqropkFqU5xvo0mfsvOq9euQGVKyxJclamceo6ZDy7AYPIDaSz-QmrDeAPcffqz_UROH1nUSQP6BHjx2UgG2WfPHNW13ST165QEAwuGTXKPTQkZe3GfcB9Z7_vTbrOoKNYq5JCy1WloRuqJy-jy8B8OlrbmGOPH4V4Jdd9S1ZyR8ohwmmYMJTW0NWhhVYnAeJgs58bnubh0T5XdtSyHir2Vz8o3cXDJqEgP4g4jskLD2NUoDoEbfUQimgSJrLOWrNeJ_lfZlLBtx_YBExxIeHlF_8cwYX7eGWvxIxHHJnSSWuz2BMReGdwWED81s4lkWAf91IfbOw3PkWDy1uPZ6hys_2jgPf_ww7esZnP-4763hSzJeuFJZ27bBu5_u4_BbiJvsPhQ==&xkcb=SoCk-_M3Suu2-qSU5Z0ObzkdCdPP&p=5&fvj=0&vjs=3,CyberCoders," 
 Translate data analysis to guide business decisions.
 Work with executives across various industries in effectively communicating data-driven strategies.
","Remote in Washington, DC 20001","Posted
Posted 3 days ago",3.7
US,data,,Software & Data Analytics Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CL0F5ACEOQB_mC38g0RLhBW5CQrfE4YeuswV-WxF4qqGU1E37nn6a3jHIxDyZLot6y0Eq5Ka1-8cP700wrd9cI8ZqqT8L4SCJQyLbWpvMsNErs7_hqtklS25bbBZEJLI2qZb0_4FRmC_jByM8qeNUCw5uygU0GYrocbMqUEK_SpR8KjVQZuYyCtq000pnyUYZaWWtfcwCUxXZromH8TtkGk8JwZHCQLdr6cCyjIGp3gN6j_j11IumpkwiT21Y_7Ddsy2cZ75W0pUJVUsh1udEKUGFlyvK_bzeUmwdqLmGQFI_X-MFsXAAP1uuNX2BIioMNvAfbzLWEvNPOycfrmOTd4srPqQDA96yBJYkaotrodWKKxyK7rpRys-ddKFHAmVq0wX96rrgRKt502ORrj-CTIHWNNKONj7unRyOhjPLloRe8N_RKf4zbI4T1Ht3X6q1PdJDJ5GqI4Zlh__U-x9JZCP96Xzcp8Wf-jyn2ovrs2MC2_OKSH3CtpVcztlggEPE1-kMVeM-b-mYIc2IQ9Bqi&xkcb=SoBG-_M3Suu2-qyU5Z0LbzkdCdPP&p=6&fvj=1&vjs=3,FacilityConneX," 
 Demonstrated skills in data cleaning, features engineering, model selection to best suit the application and data.
 Must be willing to travel up to 5% if needed.
","Nashua, NH 03062","Posted
Posted 30+ days ago",
US,data,,Data Entry Clerk,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AyzbKoZFMaC3KuTtwcsz9OmFYrdj_36fLRRTDti0kI1sGhUGbpoGKuFXjwPhR77CJtW89jp8Hdce6RaJda_uUL0Z0xGZxaEVKhZCLsRmjoxRqsS7wLgx2UOhX4pOTqSSvpIk-l5M1qb0sgxtYvjqm2_G6aCVAZm8YbrKKQRf8OsWK_kP34VJdU4aGq5tv8lq4TpORsPZ9qkV8UAXSShY-VzLzpIsANghfQ9p_r7TnwgBzUV3E-t8tm6UJTOV2Hpzy_MJXU6iKUUWFc3ezYvoUnVJIBLvzYvjlWvWALUI4RJFnBZAe3qQl7nF5Z18jYAhyB4jUD2V4s5ftQLFZpSW0zYF3zDpB9RVRKajGAft2xhiLoI809OqyRdcEEb4fxIOdr5j9mwfmkJQr6sZb1iO7mLUlMwwgYR0fMmYgp7x9vOrc7rOAYGwPgll9wixrSRDPOIVb9zJJM5OaEIr4eaPSA6SPhQlwsbEtnO_ZLb9dahVy4t2fLON9g_nStTwlo7dP2AfLBDPGh-JiGQwcixQY7&xkcb=SoDy-_M3Suu2-qyU5Z0KbzkdCdPP&p=7&fvj=1&vjs=3,Quest Financial," 
 Light data entry experience needed.
 Our client is looking for a data entry clerk!
 This will be a 3 month contract role..
 Microsoft Excel: 1 year (Preferred).
","Hybrid remote in Alpharetta, GA 30005","Posted
Just posted",3.8
US,data,,Data Scientist,https://www.indeed.com/company/Numero-Data-LLC/jobs/Data-Scientist-de30c11b6f7c591f?fccid=73f1a68b8bdec7ca&vjs=3,Numero Data," 
 Design rich Graphic visualizations with modular design of reports, worksheets, and views in Tableau with a strong understanding of the appropriate chart types …
","Remote in Herndon, VA","Employer
Active 3 days ago",
US,data,,"Analyst, Data and Analysis",https://www.indeed.com/rc/clk?jk=caa5dbefbe3f4da1&fccid=274e15dee00b5237&vjs=3,Digitas," 
 Identifying nuances in data to optimize our clients’ business.
 Familiar with Excel and/or other data analysis tools such as SQL or Tableau a plus.
","New York, NY 10014 
(SoHo area)","Posted
Posted 26 days ago",3.8
US,data,,Data Center Operator,https://www.indeed.com/company/Mastech-Digital/jobs/Data-Center-Operator-a50a9459ee3abf62?fccid=44432605a1a5bfa1&vjs=3,Mastech Digital," 
 *Strong computer skills as they are monitoring computers all the time.
 On a daily basis, this person will be monitoring computers systems for critical alarms…
","New York, NY 10010 
(NoMad area)","Posted
Posted 1 day ago",3.4
US,data,,Data Analyst,https://www.indeed.com/company/On-Demand-Agility-Software-Pvt-Ltd/jobs/Data-Analyst-9df54acc254f0941?fccid=5a4aee9ecf14adbb&vjs=3,On Demand Agility Software Pvt Ltd," 
 Own the evolution and champion adoption of key data governance capabilities including data cataloging, metadata management, lineage, data quality and master…
","New York, NY 10001 
(Chelsea area)","Employer
Active 2 days ago",
US,data,,Data Analyst,https://www.indeed.com/company/Nava/jobs/Data-Analyst-f0e0db99977bd0a4?fccid=462eacdfb7a9be76&vjs=3,Nava," 
 Performing analysis to assess quality and meaning of data.
 Using automated tools to extract data from primary and secondary sources.
",Remote,"Employer
Active 3 days ago",
US,data,,Principal Clinical Data Manager,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B7uvCxWIReGEPHRUWBAmdZCCuHbj3nWC4Rk-wA8y_4CT8utHxNo9JwuAiNw3zWi0VnmHwrJp1CNO7OL-9Cc8oWIPkWuj531f9_wpLgsZo4_e4busE0VU8J5BFv2r1v3Vn7hpn-HF3zqgx43RfAQmI1OpI5vf2GDGI3edn7Fl0nLTHwPi6mpQPGcOJm2Cf1s3_bo0gheevocsZu9VJiexu4RZ6G2sprNPkb-iDpp6bcNllQvyPFg0q30L1pMEATL-7_lqikePnX3-fxmN4hJDBr8UXF1iYcy7toIsEk2INgdbJkhj7mBP0wWYqIeEA8XMCLQTL4A0PnZT_MAKDS7l-mpbYA0pOl5-A45PlEdR9fQ2gZ11NJQTXBnVD6REmAo6feYb0HS6qbE31_GTOafdp0CwLqiPRCs4cD295AwrH4q9fYGf3KklHTvYZemIn7HboznpJAOOH0SoFOIxeMWdJMcirgQqDBVBjqZQy4hVatIK8FOVUPgmXXFtp_Z_2a0XownDvVCsFZwhAnoVuyP5QFJpDTozk_Rqg-uaKzeKl4S5ka_PdEnakHDrGji70RalgLwHZecK1aP76A-WIwLSDCbknyB2XpbxmHR-SMDelmw57Zq_dlkMVkAKA6GFp2gJrhVYPKGVLzrC1vbs3y1hKbnlwNmZdTYr6Ne5_xSM9z0QCHnFwF5JK_VQy6vvZlns3-TjiaaOhm1PbVAAQY5uFe0SfYkv68VxuB8zHZAa0Gng==&xkcb=SoCf-_M3Suu2-VSU5Z0LbzkdCdPP&p=13&fvj=0&vjs=3,Altria," 
 Oversee CRO data management activities including EDC database specification process and training of study site personnel on data entry requirements.
","Remote in Richmond, VA 23219","Posted
Posted 19 days ago",4.1
US,data,,Data Scientist,https://www.indeed.com/rc/clk?jk=ce0ce4c8a6ebc1db&fccid=3000d8714153cbbe&vjs=3,Olo," 
 Partner with our teams to propose and develop new data products and tools, including data dashboards and models.
 Design and perform A/B test.
","Remote in New York, NY 10012","Posted
Posted 30+ days ago",2.9
US,data,,Research Data Coordinator,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BYh6m6R3KfD6ppAb76eWcEhSXcfXxVV9L9-9Pq8jkxi0Hmi4l4Ql49BsUs4nxj50p7OY_8JwuD5cOZ8NNsk_zwIXv1w6bSoBEMHevEErE86vcilCUbccTQQDwXXdtdOaPQ66lnyOYNZQpLjqTugs1EtQpBJcfvTq15U2bzEaZv-cZrHvm2c_Ba_WsR6Du8HIoagpiqh8efTYE_PnzBanSvcjUF8bp5LDq-W6SbEWuJqlqn3zZ_9VgXCMKnau3OlH5DhHbYOeJj1ZB5l3-7FfimCiaTPSPw7qdcwAom8WQWoFxqnWqtmnyr6qKWNviLCFtgX_49AZkvZisgvZqGmvMBThYrDNb2AUL45I1vLxIdb2cg2w0TE-310vEO6Rq2yy9sIOLOyk_urlFN0ErZwF2G6MbE6znYJc2zXxztYTYUDJ2FlKG6FCm99ri3x9DdcUM=&xkcb=SoCf-_M3Suu2O1xgVZ0KbzkdCdPP&p=0&fvj=0&vjs=3,CEDARS-SINAI," 
 Protects rights and research data of research volunteers, including medical records, data, etc.
 Participates in patient data collection (medical chart review).
","Beverly Hills, CA 90213","Posted
Today",4.1
US,data,,Data Entry Specialist,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A_ZqsD-1XNxCXHpsVE-GMxG_AWwjzwSy5hfcgvnp8saTVADbBeStIRvYUg1XsJhm4iBD1ur-Ru4FydYHsyvBxA-B1oHPr30TSn9dXNRYONFS5MjDuqvW4ULI8qqInOpsB7okSm8dj-TLaU6fvvxmP3w9kHwRVLn44j_u3SSCaDDB8Wrkj-c1zLAtK0LTcMgD5m5P8XlDL91cJYxBJ-60DoFvT1koqGE6HzyUh0qZMmpIzVMX-w5Vw5rIe1sXjoJggZ6ljiYuoPEpaOklApG5r1bBcu5YhSTOt6Znl2mXUTDd1kf_xSvLWZmOiCCZY595Ipf2ib0MHg2UtLqEFQOeJ_1HmINn-aB6fjveF7sT38CHpiRr1tgL4_LHjqzLHGr0sQlE8A09rnYMNWxPkYE6_MqkquzDNRdaXnX3mOcSk48qTzcVSfzH_xFoOp_jPZDQZVvz4UCbRJUxs4ncwvJsXY5xprLwtWQVNBJtF_FJ-baSf3CIZvyr3Dy0hbMbPwg6oFg3pdG7oCdxMsZAK1mX6l&xkcb=SoAC-_M3Suu2O1xgVZ0JbzkdCdPP&p=1&fvj=1&vjs=3,"Keystone Staffing Solutions, LLC"," 
 Verify data and correct data where necessary.
 1+ year of data entry experience.
 Enter data from source documents into prescribed computer database.
","Hybrid remote in Pittsburgh, PA 15212","Posted
Posted 30+ days ago",
US,data,,"Database Administrator, Senior",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CaLaeO0W0aSDE10oNno4SsRl14ssiVXEJb5QYZji-zamyK2TbRIQYHkQfQQtn4Uz6xDu087Y5kX_1MkR5NhstjbL8X0MHFM5882UcbfwkNJ-C5djthcXFhWTzyWn8yf-fxyvoxsliUsHJwAotneLXpOJtMiRDOHDpSGLIhCyYsSzGpnN1yYWVHKHWZWrbOusSVJcIGGMle_YlmD7khPIVX5aJpwl9l2oZVC2U-8uhRS9LrUkLCllXzgN6lDbEdm3kHxWJ2I-l5XRQDcbI-znwxfXqYxBR4x3FYggvypgwR6oIY17vZph-Iyk5ae6ZrFp6alJIpJLM9By8_e9bXJft2UbPaIpsxKNHHbBxQuTJmqSgCH9fhy8IqRlqkrfPMbywvV1uRqGgYG1gHTlwr3jRkhEFFysCknmcb6HYaqD_O412BVVYKzLohJm7M16k26oGzuAtpN0T-ysrt2mxV4TOLf27j69qA4owttKdVB9V6uC4CV575_kaP_rFmrcKEojremmMfpc_5NTkAYU0vT6FU9y4VE-U9bQdRaPX_yzFPNEtqdllXvaSUT3Ei_FEmA8TnnhPc0tCYI580TBdM9HTzzJ3ViqZxAmzI08QKGNYAf0UCaYQ5gyli&xkcb=SoC2-_M3Suu2O1xgVZ0IbzkdCdPP&p=2&fvj=0&vjs=3,Booz Allen Hamilton," 
 5+ years of experience with data analysis, data migration tools, data modeling, data integration, data warehousing, database design, and SQL database and coding…
","Washington, DC","Posted
Posted 30+ days ago",3.9
US,data,,Data Analyst,https://www.indeed.com/company/Phoenix-Loss-Control/jobs/Data-Analyst-53463d945e95efb9?fccid=0513731577eea882&vjs=3,Phoenix Loss Control," 
 Help analyze KPI report data and deduce business trends and strategy.
 High level of expertise / ability manipulating and interpreting large data sets required.
",Remote,"Posted
Posted 10 days ago",4.2
US,data,,Data Curator,https://www.indeed.com/rc/clk?jk=bf192aa37dd054bc&fccid=20584535ea6234bf&vjs=3,Alphamatician," 
 Strong analytical and computer skills are essential as is keen attention to detail.
","Remote in Boston, MA","Posted
Posted 30+ days ago",
US,data,,Data Entry / Data Analyst (Unit Assignment Coordinator),https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BZXssj5BKtqYPWQ0nUY532GJBYoGUlDYLyEWVe1luWA1OH3mbJiJ9KmE0cYPoetB0TKbB935rX8WyNcLM_bZrzuEFFR-wElqwTDM117hkVP-ryF8zZi5cdan-edEKT3HKxR55DCgtCuW4JOq86doN0VER7eEgOVb83pA-5x2tG5Or3cPkavWRF1mpcH4_xHqDMYbNyZ2o8qbEuqeBJ2yczxqa38GqCDIqDRZs2wvpZOudepQdcNqN0tK7gHgqTnRUs0rGt-avsrfVIUdp9NLi1eSA8_HFr6P_26N1ugxxBUI27KnI4eew4e0d8r8f7ul3WehjCSkANwLqLIszBWf74O8xFvhh7pua03bXXdDJi21d5m5pSlKk7RPrYyjPwVBcOWvr5YSER8FgkVQJcqf5LHuSsgDOljXs85USDNLMONfIBOZnleBG-NukqVKsHfaJ0m2Ife2Yu5PUphUVsChLG8gy9YxFL43BD3POltNuVIC2TlH6Jry-h9uh0dOck5nUK7ZHVk_2g6dOuVGOiRqBDG0D9aKsV4rrlHHGQvgP8KUamR-Lv_2iKb_MLMQRDwANF8cm_Jx4l0ozcCxW8GcLjOui9wrTwj0O86w8QLHQu8GWfV82OhPXUVA3QA-4483Sj2URX1Ju017bGKtO67AIANWlU8Jt9xIH6NntQkXa-Xj4L2fKHF2LxiIzUPO8oAKoMN5eUX7mHpOo4XFeTrBWlSLKgyIgxHJIAGslVV_pVx7YYKjTcAzUuzr-1QaISfUshE3-Wkg-8xA==&xkcb=SoAR-_M3Suu2O1xgVZ0NbzkdCdPP&p=5&fvj=0&vjs=3,Community Blood Center Of Greater Kansas City," 
 Serves as a resource for data entry complications and provides assistance to data entry personnel.
 Correct data entry errors as required.
 $1000 sign-on bonus.
","Kansas City, MO 64111 
(Old Westport area)","Posted
Posted 30+ days ago",3.3
US,data,,Data Entry Representatives,https://www.indeed.com/rc/clk?jk=cd9dd1d4675585e8&fccid=3ba6a72ee37d4999&vjs=3,Broadpath," 
 Participates in answering Prior Authorization calls and entering customer data in database daily.
 BroadPath is hiring Data Entry Representatives.
",Remote,"Posted
Posted 11 days ago",2.9
US,data,,Data Engineer,https://www.indeed.com/company/Quadrant-Resource/jobs/Data-Engineer-5dd1b45ea268e9f4?fccid=53ca16270ff6e9ce&vjs=3,Quadrant Resource," 
 We will be needing strong spark, aws cdk exp, aws lakeformation and python person.
 Almost we dont need them to be strong in sql.
 Job Types: Full-time, Contract.
",Remote,"Employer
Active 6 days ago",3.7
US,data,,"Data Entry Clerk - Earn up to $1,000 in Bonuses",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CYHbjjseqzF15nO98YvE_rdd8y41-4SjXTMOBNe5myQnL9spPm-Q4RxyNrHLnFC8NGyC4U42d-79U2Vx5AeUtfuvU_hSpAJHfzxZxcZ84Az-v1L_ug0QFybRQ-7-m5i48kwfiAn9SYHhtGZWooNkCXtbujYqUVWEkEGDxh4Apue41O9hEv36di7t03jr0aPxU42eVMhoBF8gKxHLRdR7wiwE9_AiXXqWMSN7vXW1vK6Cyg5qItZFT_Su2rXtFeqWvYMlWKijykw14G4JY_mvX6zdLnt_ktnjpA3VWVLlD4QjeO8cYo76b6SjwsjyzhE5tUwqMXAl64J8AmZjfXwd3mVXV7wRODqjfjkeb0bR9ijw9KbTh1anwD9OEm7tkmd7CSATzNGUXOWCt97_H0zcKJr0wiM2-EQt0DBTiuzBtzsgzJ0NzUYA-sp5Ayaljf-aNkO6KUIOVmvoPRRnVxPbEVAA47qLtuAoNwvu7VU_eF5kLI0QlvqQm0-lz_809VErVcSRIUH68ed2SCyTr_ZdiKtD7BJ0YZrxDhCeMB0OUf-hTglZpfuaEAwf2N9QrAZs07fab8mv4T25U5Ciavn3quoJXMJtBSQ44eT6s_HdjeEHb7y0tGdV8CJNwvmCGoHyMRxyu_K98mMjdg025YeqrSwwSQdND-JSVpG6TP653ZNA==&xkcb=SoCM-_M3Suu2O0RgVZ0JbzkdCdPP&p=8&fvj=0&vjs=3,"TBI Outsourcing Puerto Rico, Inc."," 
 Able to process & enter large amount of data into our system.
 This is a full-time position, where availability is a must.
","Guaynabo, PR","Posted
Posted 30+ days ago",3.4
US,data,,Business Analyst -- Fully Remote,https://www.indeed.com/rc/clk?jk=cb32942a03e2151d&fccid=dd616958bd9ddc12&vjs=3,Locks Global Staffing LLC," 
 Travel is paid for and project dependent.
 We focus on collaboration with our Clients to architect creative and effective solutions to deliver transformational…
","Remote in New York, NY","Posted
Posted 30+ days ago",
US,data,,Data Analyst (Remote),https://www.indeed.com/rc/clk?jk=eb7fe532e33d887a&fccid=d8ebbe8fe3f19bc6&vjs=3,Path Mental Health," 
 Business minded in how you approach problems and are eager to understand what the data means from the context of business objectives and customer outcomes.
","Remote in Seattle, WA","Posted
Posted 5 days ago",4.7
US,data,,Data Scientist (FULLY REMOTE),https://www.indeed.com/company/Ridge-Wallet/jobs/Data-Scientist-1b01420137f535b6?fccid=cf76a134f58dfcd8&vjs=3,Ridge Wallet," 
 Ensure the accuracy of data populating our future BI tool.
 Solid knowledge of database design to produce sound logical and physical data models.
",Remote,"Posted
Posted 4 days ago",
US,data,,Data Quality Analyst,https://www.indeed.com/rc/clk?jk=48b6080a3610b145&fccid=bfe39fe7559a264d&vjs=3,TP ICAP," 
 Monitoring an up to the minute data validation system to detect data errors and delays.
 Maintaining a database of published data with in excess of 100,000…
","Hybrid remote in New York, NY 10281","Posted
Posted 30+ days ago",
US,data,,Data Analyst,https://www.indeed.com/company/Vetro-Tech-Inc/jobs/Data-Analyst-7e669cbe910f153c?fccid=4e4e1eb33c6dcc2a&vjs=3,Vetro Tech Inc," 
 Acquire data from primary or secondary data sources and maintain databases/data systems.
 Proven working experience as a data analyst or business data analyst.
","Remote in Phoenix, AZ","Employer
Active 2 days ago",
US,data,,Geo - Data Scientist (Entry Level),"https://www.indeed.com/company/Life-Cycle-Geo,-LLC/jobs/Geo-b27eae6de572e4ae?fccid=325893bdc3dc4975&vjs=3","Life Cycle Geo, LLC"," 
 Processing and managing data for analysis, modeling, and presentation.
 Experience and passion for solving analytical problems involving diverse data sets using…
",Remote,"Posted
Posted 7 days ago",
US,data,,Controller Data Transformation Manager (SVP),https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B7UYL49yWBrrOlEWIsfJu1HwdoffaEv3MPqVgUrdyA2rg2kuCIlMHNPfHwd2kN_1_8AyKwhfQ_u5UGq_AkcK_V6yRELp1CdCG_iAuvxJzArLvunkt93mUvJC2x0_fM3NUOLIia2zYq69A7KeY6Br2V1gTeBb6tUb6KcD4Voc6U6qLj3KPsHNKDegkwfZZOF8J5jT_H2qZAjxpbsUpWVnqnq030WW_646TK3qcvZzSkx5DFaZ2hk5UG_Cl1wHXuSu0YfuJDXxuqJ7vpbKjTSQVlaNw06xQrIR2GFqjlmVLeNjoapYrqdq4ou78jCgWjy_QpaX-Qic81O_izPLL3WzKYwRLPgvY7V_mbvcEVFNgA3ZakzTXbDVv12jPQ3Y1dlTcodS9hwFz0_0WQAQH_eFwGxb-K36HC6C5GYloK4QeIdKy0rM2rJ5Z8nrjfMr51Sko=&xkcb=SoAn-_M3Suu1Qq2eCJ0LbzkdCdPP&p=0&fvj=0&vjs=3,Citi," 
 Practical experience of data management, data remediation, front to back system data flows, data handling, transmission, aggregation and/or data modelling is a…
","Getzville, NY 14068","Posted
Posted 3 days ago",3.9
US,data,,Big Data Engineer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AiZrMnqxUjvkrH1BfCsd59OntStyTxBw0I9DVEtrwMUxZl6fgkohbDb_aine31xH4cAOh7YyuGyFZPjrSmeUFKHnOCNxAoYUd_nMQk5tQs90bdQIafF1-qFdpOj9XCnCLuunUxbBNySvCsGdLw_swLJRVeIv9_Zg_AMtM3pYwcJVmFV-WxgCV5MFUzdarF6JNUNOo5ghxb6egj970v8oQT25sMojOP1paMvnnxqmnDc2WbUz8EjVYX05iCV1u-UhOwx1XzZUN8sUr3c_lzONZcw4Fzm28dgvo0p4MJn6HndMHmlpvqVyzBHW8c3bSqwW9ZawGo24RAusrMWNEgBz_tXLMNbgzadl9cTYszjx-aYZfCk3h27MvmJ5trFLiHBr1BReaB8c0tC2IxGjPBTMEaR8azQ2NOgsg3v7W9PAQC-P42UytLadaq2ZgjvS8p3aGWCu668e_YPdVN5UozziOw_tySTVg4q6r2UFoAxsY8_x_U1pSdYfudd_RjKeXjdxc6okMA_mOIzg==&xkcb=SoCT-_M3Suu1Qq2eCJ0KbzkdCdPP&p=1&fvj=1&vjs=3,AllSTEM - Jobs," 
 Advanced knowledge of application, data, and infrastructure architecture disciplines.
 Experience with AWS, Redshift, and Snowflake.
","Hybrid remote in Wilmington, DE","Posted
Posted 3 days ago",4.1
US,data,,R&D Data Technician,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DFL7yiv8lymBSUuVX48zG8ChoG-PJWWWzgP5jollhjFBYUCh1Je2sfTleAWZdABwraqP6Qycu_41Rfzq-PISt_pw5ZHHv2ZbfNucCuMrCFQaSF__wf4SPsMeigpe5Zu6-Rub2BTXKAKknz-geFr-SugEIbnYaCVy8E6h4-Oal7t58XYwv5IOwnyJd1JgqlOE2Lp6-7bPEYe_hE4G5WwlF61OA9SrqXF1-jC3tynVb9tLR_NJnzdRX0bmGi2ep7R6y_alzXqG1oBlehLDn0R7Nn3UAMeYNT2kdQGnJNG7inEQLpmz1NTFulzZ-hJlFj3bxOaY7PcKbrkFLWxBN0XSaqQhnF0hyxBoDOY3vEwjwuYaAWeoROAQjodB_Jx358rZcDtcpNNcD5Oww4oxOdrQrtXLyGRCDCrnY6hCXmT17TjWkRgufbvlzls6j_OGr5A4oJgsYYoilkiPQVlOgeh_L0QgPJTZZI4sGD_AkNki0ovt1A4GR4C7lGVWmsHdWHmgA=&xkcb=SoD--_M3Suu1QVWeCJ0LbzkdCdPP&p=2&fvj=1&vjs=3,Dragonfly Energy Corp," 
 Gather data information from a variety of instruments and compile the information in a neatly organized file.
 Attention to detail is critical for this position.
","Sparks, NV 89431","Employer
Active 3 days ago",3.4
US,data,,Data Imager,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D6qFSVCaa8tXn-rJ3OcXif2lPyFmwsE2iZBGE4YLg1g88MDD-4hYhgpRwh0lSDcjzzTabVL13JfOqK1pUloKongmTb6x2-dunl6GfFqSwUJZEuUrJVLTjQZCk0JyrD4m9Dg02nXnAKWbK4gpBqLWc4wTVaZdGrN_Sdi9D5uOGxQt4ekANlZdVOX4PePJfkMSziAtsbisepoTnA6hUMm_Bi_-_R42envZTzWYatq5TEhJakrsWpAZ0ZCEPbGKcfYO8xEm87WE6_jVCDitl0Mh-ZtbtDF5PtctaW_JyJ-18e0wXE4muqV4qBRuDV0-QAtv6nfD-12ls3_Llv31XCb-W_BkSYQeX1qaRaRwj8KKXexgPX9wSgHt9cUL96ZBPv3e4-TGqr5ilm29jYpS3Lnh1A_9nl1vXWsNuqJiPXwL9MQXPrQ1hu0hVt4MipAawXlSRdQ68JjYuXoTLei-jtYmGjP2AU4HzBSvCvMpqKnXWMJ8uu8KwLl0AOg5liPdj1dVc49Qn2rfGcNdVFTLk-5bJ64Itwmdoq9WRJucS9j6ONv-eOm0DYOlkOkgmzDlO30AQul2Q2ynL5yrANGhFSqZuKNMxcht8JZqQ9V3x7KI1lV3ftuiCpVZmusGWDb2fJEP4wu-bxSIN9PWuhgdeVvP_16s_f8VUoorG0ljbbh04xa6IOwPtIYCrq0bhvA6exTvh7taXq7Q5CUFEmlEJ-eQW5pPAl8RfVSjTy8ttK-r3H6cJnuSotilmdvB8s3LNRx1g498KXQyTLMKTHf9z2dbeC0aMMFmCqa06Z3YmroYrV5MBRqEVVPK-fPxJ-8pQA2UqIFtU2VV4_ArIaI9ShHhRg0DknxCEUkzbAaZBvOwW17ysHop741souTz_peySr5BU_Ie-xdlbSnI237wBvDg8bvxXIICdXPWmyVxa_irdZGYN9Xuaxp_AXNytioQOvvQYI8G2p4s2q0fDrWbV4i6A5-iS4rmJHnOOpsaiQHPP9lqR2Gh0z90RbQkBv2lUfppCazqldMJAYw2LkgE8lgaeIByDF_hzrIiMftx-CsCSbOIp0frb0CEQsQUwy0y1rPbesW1ngN4npoyNSy6rnVIc0PG5O1Z3oFvD9KznFnmB_SdNP7ATkTxmbLrh2ndbJYDlFpSVgxzXSN28vtHyoNflTenr2QOEQJYg=&xkcb=SoBK-_M3Suu1QVWeCJ0KbzkdCdPP&p=3&fvj=0&vjs=3,Kelly," 
 Prep closed claim files for scanning.
 Scan closed claim files and all associated documentation claim forms, medical records, correspondence, worksheets, policy…
","Canton, MA 02021","Posted
Posted 3 days ago",3.8
