Search_Keywords,Search_Location,Job_Title,Job_Detail_Link,Company_Name,Short_Description,Location,Post_Time,Rating,Current_Time
data,,Product - Data Analyst,https://www.indeed.com/rc/clk?jk=67625bea86261f3d&fccid=3a71a4d2f7990a25&vjs=3,Allstate," 
 The candidate(s) offered this position will be required to submit to a background investigation, which includes a drug screen.
","Remote in Chicago, IL","Posted
Posted 30+ days ago",3.7,2023-03-13
data,,Data Entry Clerk - PM Shift / Remote Potential / $20 Starting,https://www.indeed.com/rc/clk?jk=931d59674b5ade4e&fccid=08b5bdba53f8aa7b&vjs=3,Old Dominion Freight Line," 
 1 year of data entry experience, preferably in the trucking industry.
 Enter information into AS400 from Bills of Lading (BOL) scanned at the service centers…
","Remote in Thomasville, NC","Posted
Just posted",3.6,2023-03-13
data,,Data Services Specialist - REMOTE,https://www.indeed.com/rc/clk?jk=467444b0112ea3db&fccid=41038935c66d38a2&vjs=3,symplr," 
 Maintain data entry requirements by following data program techniques and procedures.
 Verify entered customer and account data by reviewing, correcting,…
",Remote,"Employer
Active 2 days ago",2.6,2023-03-13
data,,Data Scientist-Health,https://www.indeed.com/company/Salem-Infotech/jobs/Data-Scientist-Health-00323cab2bedfe96?fccid=5de868b5a4bbb22e&vjs=3,Techflairs," 
 Identifies opportunities, poses business questions, and makes valuable discoveries leading to data driven reporting and data-driven decision-making;
",Remote,"Employer
Active 6 days ago",,2023-03-13
data,,"Data Analyst, Integrations",https://www.indeed.com/rc/clk?jk=c1f9c44fc48a85b7&fccid=54983fa1b37dd1bb&vjs=3,dv01," 
 Knowledgeable with financial concepts and data.
 You have experience working with financial data.
 Experience working with loan-level servicing data and…
","Remote in New York, NY 10010","Posted
Posted 30+ days ago",,2023-03-13
data,,Data Analyst (Remote),https://www.indeed.com/rc/clk?jk=eb1907905bebbc9b&fccid=2c23f29fcd5c78da&vjs=3,pulseData," 
 You'll be cleaning and scrubbing medical record data and claims data to ensure it can be used in our data pipelines.
 Bonus points for any experience in Spark.
",Remote in United States,"Posted
Posted 6 days ago",,2023-03-13
data,,"Junior Data Analyst, Smartsheet",https://www.indeed.com/company/Tarkik-Solutions-Incorporated/jobs/Junior-Data-Analyst-ee47acfffc074d36?fccid=4ba13ae15fa6e720&vjs=3,Tarkik Solutions Incorporated," 
 Create dashboards and visualize data based on derived business requirements.
 Experience working with large and complex data sets and able to write simple…
","Remote in Washington, DC","Posted
Posted 6 days ago",,2023-03-13
data,,"Manager of Academic, Student, and Data Support",https://www.indeed.com/rc/clk?jk=e0945c8e9b1c9152&fccid=8077183a161ef0fd&vjs=3,New York University," 
 Ability to run data reports using several systems including UDW+ software.
 3+ years of experience in a university or college setting working with student data,…
","Hybrid remote in New York, NY 10012","Posted
Posted 30+ days ago",4.2,2023-03-13
data,,Hydrographic Data Analyst,https://www.indeed.com/rc/clk?jk=3f6a207e04135809&fccid=9fa557181f88b8b8&vjs=3,Bedrock Ocean Exploration," 
 Experience iterating on data improvements.
 Experience preparing data/reports for offshore wind.
 Experience in visualization or maps and time series data.
","Remote in New York, NY","Posted
Posted 30+ days ago",,2023-03-13
data,,"Data Scientist(RWE,R,Python,Real word data, EHR)",https://www.indeed.com/company/Tellus-Solutions/jobs/Data-Scientist-9ed9fb89fe8bd555?fccid=def1eacd3dd4aba0&vjs=3,Tellus Solutions," 
 EHR / UK bio bank data.
 A technical and innovative role that partners with statistical programming, clinical analytics, standards, statistics, data science and…
","+4 locations
Remote","Employer
Active 2 days ago",4.1,2023-03-13
data,,SQL Database Developer,https://www.indeed.com/company/Guardian-Mineral-Management/jobs/SQL-Database-Developer-bf83b12671169a8d?fccid=01be0f29263d7da5&vjs=3,Guardian Mineral Management," 
 This is a 3-6 month contract with the probability to be extended with the right person.
 Seeking an intermediate/expert level Database Developer.
",Remote,"Posted
Posted 5 days ago",,2023-03-13
data,,Paid Bootcamp- STEM Entry Level Data Analyst and Visualization,https://www.indeed.com/company/PCS-GLOBAL-TECH/jobs/Paid-Bootcamp-0e76a50eb980fa79?fccid=252beafbd99a6037&vjs=3,PCS Global Tech," 
 Providing technical expertise in data storage structures, data mining, and data cleansing.
 Maintain, support, and enhance the business intelligence data backend…
","Temporarily Remote in New York, NY
+3 locations","Posted
Posted 3 days ago",3.3,2023-03-13
data,,Data Analyst,https://www.indeed.com/rc/clk?jk=89403f2833ab140f&fccid=cf80abde47d3bd81&vjs=3,Mazars USA," 
 Experience with data visualization tools (e.g. Tableau, PowerBI) and data storytelling.
 Conduct data analysis via data discovery, exploration, investigation,…
","New York, NY
+1 location","Posted
Posted 19 days ago",3.6,2023-03-13
data,,"Data Engineer, Fan Monetization, Fan Insights and Guidance",https://www.indeed.com/rc/clk?jk=a46e7ff1784b3abd&fccid=fe404d18bb9eef1e&vjs=3,Spotify," 
 You are knowledgeable about data access and data storage techniques.
 Design, build and maintain data pipelines using data processing frameworks like Scio on…
","Remote in New York, NY
+2 locations","Posted
Just posted",4.4,2023-03-13
data,,Data Analyst I- Remote,https://www.indeed.com/rc/clk?jk=d5d54813a0c40169&fccid=3aaabf5c54e51db9&vjs=3,Massachusetts General Hospital(MGH)," 
 Prior knowledge of statistical methods for genomic data analysis is strongly preferred.
 Develop, deploy, and document cloud-based data analysis pipelines for…
","Remote in Boston, MA 02141
+2 locations","Posted
Posted 3 days ago",4.2,2023-03-13
data,,Field Data Collector,https://www.indeed.com/company/Manhattan-Strategy-Group/jobs/Field-Data-Collector-17729cb8155e8062?fccid=e2c4e2666be92628&vjs=3,Manhattan Strategy Group (SNAP Project)," 
 Manhattan Strategy Group (MSG) seeks field personnel to serve as “Reviewers” to perform store reviews in all 50 U.S. States, Guam, and the U.S. Virgin Islands.
","Brooklyn, NY
+97 locations","Posted
Posted 30+ days ago",3.7,2023-03-13
data,,"Principal Product Manager, Customer Data Platform (Mailchimp)",https://www.indeed.com/rc/clk?jk=391ea27550e0b39c&fccid=9784ae78e9834539&vjs=3,Intuit," 
 Experience building platforms or integrating operational and data systems, particularly data systems the deal with streaming data or large-scale data…
","Hybrid remote in Brooklyn, NY 11238
+1 location","Posted
Posted 5 days ago",4.2,2023-03-13
data,,Data Support Specialist,https://www.indeed.com/rc/clk?jk=28f97de41a594574&fccid=ac83f9eb58678243&vjs=3,Price Industries," 
 The job of a data support specialist is to manage sensitive and confidential electronic data and ensure the accuracy of data being entered into the database.
","Remote in Suwanee, GA 30024","Posted
Posted 30+ days ago",3.1,2023-03-13
data,,Data & Business Intelligence Associate (Fraud Team),https://www.indeed.com/rc/clk?jk=c3ab866a5c58c9a7&fccid=23db8b01ff3384c2&vjs=3,KeyBank," 
 Ability to learn the process of consuming data from the data supply chain.
 Pull basic data via simple queries and prepare data to support the production of…
",Remote,"Posted
Posted 7 days ago",3.5,2023-03-13
data,,Senior Analyst Medical Data,https://www.indeed.com/rc/clk?jk=e38a5f1337689f3a&fccid=4d5d694743c295fc&vjs=3,NewYork-Presbyterian Hospital," 
 Weekends (United States of America).
 See the widest variety of cases.
 Inpatient Coder - HIM - Part Time - Remote or Onsite.
","Manhattan, NY 10065 
(Upper East Side area)","Posted
Posted 5 days ago",4.1,2023-03-13
data,,Principal Data Analyst,https://www.indeed.com/rc/clk?jk=3bf65bf97b587b52&fccid=f97367b3ac9546b1&vjs=3,NYC Careers," 
 Experience in data cleaning, merging disparate data sources, data analysis, data reporting, and visualization;
 Provide technical and analytical support by:
","Brooklyn, NY
+3 locations","Posted
Posted 2 days ago",2.5,2023-03-13
data,,Data Entry,https://www.indeed.com/company/Eclaro/jobs/Data-Entry-bc6bb0eb53e55633?fccid=2bfa80e9a2490fa6&vjs=3,Eclaro International," 
 Primary responsibilities include high volume data entry adhering to departmental standards.
 Uses web-based systems for research, general look ups, and data…
","Remote in New York, NY","Employer
Active 2 days ago",3.9,2023-03-13
data,,"Data Analyst, Growth Analytics",https://www.indeed.com/rc/clk?jk=c154cf9643e8da6e&fccid=a2be2e0191cb5bc4&vjs=3,Shutterfly," 
 Passionate about driving data literacy and building a positive learning environment around analytics, data science, and data visualization topics.
","+4 locations
Remote","Posted
Posted 3 days ago",3.6,2023-03-13
data,,Data Analyst,https://www.indeed.com/company/New-Hope-Fertility-Center/jobs/Data-Analyst-1fd8e3961b0ea791?fccid=bb963a0c4ed92f18&vjs=3,New Hope Fertility Center," 
 Make recommendations about methods to collect, analyze and manage data to improve data quality and the efficiency of data systems.
","New York, NY 10019 
(Hell's Kitchen area)","Employer
Active 1 day ago",2.8,2023-03-13
data,,Data Analyst,https://www.indeed.com/company/Futuro-Health/jobs/Data-Analyst-0d0ed143bedeff18?fccid=44d430ce921abb0d&vjs=3,Futuro Health," 
 Use data to find insights and make data-driven decisions to support and advise our leadership team.
 The Business Analyst extracts data from the student…
",Remote,"Posted
Posted 11 days ago",,2023-03-13
data,,Clinical Data Analyst,https://www.indeed.com/company/One-Brooklyn-Health/jobs/Clinical-Data-Analyst-053c70497b6f253d?fccid=8699cf9e901edefb&vjs=3,One Brooklyn Health," 
 The position is responsible for compiling and organizing healthcare data, analyzing data to assist in delivering optimal healthcare management, and…
","Brooklyn, NY 11213 
(Bedford-Stuyvesant area)
+1 location","Posted
Posted 5 days ago",3.8,2023-03-13
data,,Data Entry/Filing Clerk,https://www.indeed.com/company/The-Standard-Insurance/jobs/Data-Entry-Filing-Clerk-7f1448719f47a471?fccid=987bded2d477dc2b&vjs=3,The Standard," 
 Diustribution company based in Bensonhurst Brooklyn looking to hire a Full time Data Entry/Filing Clerk for its busy operation.
","Brooklyn, NY 11214 
(Gravesend-Sheepshead Bay area)","Posted
Posted 30+ days ago",3.6,2023-03-13
data,,Entry Level Data Analyst,https://www.indeed.com/rc/clk?jk=35f631714a0898cd&fccid=47f003315b72fe9e&vjs=3,Intellectual Concepts LLC," 
 Use data visualization skills, charts, graphs, GIS, and other data models to bring your analysis to life.
 Dig in deep to research, analyze data and come up with…
","Atlanta, GA 30341","Posted
Posted 30+ days ago",,2023-03-13
data,,"Data Analyst, Client Transitions",https://www.indeed.com/rc/clk?jk=87141380e0cb14d8&fccid=b4048be2884af072&vjs=3,BNY Mellon," 
 Performs data normalization, constructs data diagrams, and provides data flow diagrams and documents processes.
 Data Transfer, Integration and Quality Analysis.
","Jersey City, NJ 07302 
(The Waterfront area)
+3 locations","Posted
Posted 30+ days ago",3.5,2023-03-13
data,,Associate Data Engineer,https://www.indeed.com/rc/clk?jk=a3f19acb75055136&fccid=f97367b3ac9546b1&vjs=3,NYC Careers," 
 Develop and maintain our data pipeline using Apache Beam, Java, Python and other data processing technologies;
 Practical knowledge of both Java and Python;
","Manhattan, NY 11201
+1 location","Posted
Posted 8 days ago",2.5,2023-03-13
data,,Data Analyst,https://www.indeed.com/company/PROLIM-Corporation/jobs/Data-Analyst-dd567a427a163fca?fccid=d1153069427db18d&vjs=3,Prolim Corporation," 
 Interpret client data to identify statistical trends through data aggregation, sorting, and statistical analyses.
 1 to 3 years data analyst experience.
","New York, NY 10001 
(Chelsea area)","Employer
Active 18 days ago",,2023-03-13
data,,Data Analyst,https://www.indeed.com/rc/clk?jk=c33616f2a0e0b2f9&fccid=35a1c034f07319a0&vjs=3,"Brighton Health Plan Solutions, LLC"," 
 Collaborate with Account Supervisors to identify client data issues, inform clients of inaccurate data submissions, and recommend preventative actions.
","New York, NY","Posted
Posted 10 days ago",4.2,2023-03-13
data,,Data Engineer,https://www.indeed.com/rc/clk?jk=4b70462d131acfd4&fccid=f057e04c37cca134&vjs=3,Amex," 
 Experience in data processing using Spark.
 Experience in distributed data processing and analyzing using Cassandra, Elasticsearch, Spark.
","New York, NY
+4 locations","Posted
Posted 10 days ago",4.1,2023-03-13
data,,Data Analyst (Training and Placement),https://www.indeed.com/company/Infoserv-LLC/jobs/Data-Analyst-64b5278d00362c6e?fccid=62ae9546290b633a&vjs=3,Infoserv LLC," 
 We have a Training and Placement Program for Data Analyst/Data Analytics We can provide 100% Job Assistance*.
 *SQL Training will include:*.
",Remote,"Posted
Posted 20 days ago",,2023-03-13
data,,Data and Reporting Analyst,https://www.indeed.com/rc/clk?jk=378d2ab0db34410f&fccid=5650c0d2f33b0fa8&vjs=3,"Research Foundation for Mental Hygiene, Inc."," 
 Monitor outstanding requests for data to meet reporting and presentation deadlines.
 Proficiency in navigating computer systems, ability to learn new data…
","Long Island City, NY 11101","Employer
Active 5 days ago",,2023-03-13
data,,Data Analyst,https://www.indeed.com/company/SMART-Local-Union-28/jobs/Data-Analyst-4b555b09ce588d5a?fccid=a05a516e3a94724f&vjs=3,SMART Local Union No. 28," 
 Identify data management improvement opportunities and develop procedures for data.
 Prepare data and reports for outside statistical analysis.
","Hybrid remote in New York, NY 10013","Posted
Posted 30+ days ago",,2023-03-13
data,,"Data Analyst - Strategy & Revenue Analytics, Consumer Banking",https://www.indeed.com/rc/clk?jk=d7b034d359111cfe&fccid=f057e04c37cca134&vjs=3,Amex," 
 Synthesize internal and external data and trends to identify revenue growth opportunities.
 The Consumer Banking organization is currently hiring an Analyst/Sr…
","New York, NY
+1 location","Posted
Posted 18 days ago",4.1,2023-03-13
data,,Data Coordinator I (Remote) - Pediatrics,https://www.indeed.com/rc/clk?jk=74a55c8f8b937c9e&fccid=d9d52566d47ab815&vjs=3,Washington University in St Louis," 
 Assess data information systems to identify data entry errors and missing data, implement data scrubbing, and also provide assistance as needed for staff…
","Remote in Jefferson City, MO 65102
+3 locations","Posted
Posted 30+ days ago",4.0,2023-03-13
data,,Data Curator,https://www.indeed.com/rc/clk?jk=bf192aa37dd054bc&fccid=20584535ea6234bf&vjs=3,Alphamatician," 
 Strong analytical and computer skills are essential as is keen attention to detail.
","Remote in Boston, MA","Posted
Posted 30+ days ago",,2023-03-13
data,,Network Data Entry Specialist,https://www.indeed.com/rc/clk?jk=91bb333ce7977dc5&fccid=206b6a5b9c8beb63&vjs=3,Dominion National," 
 Reviewing data on the error files to determine the type of data entry that should take place.
 The Network Entry Specialist will provide administrative duties to…
",Remote,"Posted
Posted 30+ days ago",2.8,2023-03-13
data,,Data Analyst,https://www.indeed.com/company/SnappyHires/jobs/Data-Analyst-a6e337d865ec827e?fccid=e19c6b777c0b12c6&vjs=3,SnappyHires," 
 Proficiency in Structured Query Language (SQL), relational databases, and data visualization.
 Knowledge and familiarity with *Crystal Reports, MS Access, or MS…
",Remote,"Posted
Posted 30+ days ago",,2023-03-13
data,,Data Analyst *$28.00 – $40.00/hr* (03102023),https://www.indeed.com/rc/clk?jk=2e7fbb7f906c05c5&fccid=d90a9bad2fe6dd19&vjs=3,BetterNight," 
 Build complex queries to optimize data processes and data outputs.
 Design and implement an efficient data pipeline.
 Paid sick leave and paid holidays.
",Remote,"Posted
Posted 3 days ago",3.3,2023-03-13
data,,HP Data Analyst II,https://www.indeed.com/company/2020-Companies/jobs/HP-Data-Analyst-f0db4bb4c7d9cff1?fccid=df0b5543555cb619&vjs=3,2020 Companies," 
 Structure large data sets, create data visualizations, and extrapolate information that can be converted into actionable client recommendations.
","Remote in Dallas-Fort Worth, TX","Posted
Just posted",3.8,2023-03-13
data,,Data Analyst,https://www.indeed.com/rc/clk?jk=b3f4e10e824fafe5&fccid=65ce85f45facac9b&vjs=3,Albert Einstein College of Medicine," 
 Partner with data resource center in the development of databases and data coding guidelines.
 Manage data collection, analysis and cleaning, performing regular…
","Bronx, NY 10461 
(Parkchester area)","Posted
Posted 30+ days ago",4.0,2023-03-13
data,,AWS Data Engineer,https://www.indeed.com/company/Narvee-Tech/jobs/Aws-Data-Engineer-e0e29a2d80d68db9?fccid=98598599847643a5&vjs=3,Narvee Tech," 
 Build data expertise and own data quality for various data flows.
 Interface with internal data consumers to understand data needs.
","+1 location
Remote","Employer
Active 2 days ago",,2023-03-13
